ts,demand,nuclear,thermal,hydro,geothermal,biomass,solar,solar_curt,wind,wind_curt,pumped,interconn,battery,p_system,p_hokkaido,p_tohoku,fy
2016-04-07 20:00:00,9338.0,0.0,8950.0,2084.0,117.0,48.0,0.0,0.0,326.0,0.0,0.0,-2187.0,,7.5,7.5,7.5,2016
2016-04-07 21:00:00,8722.0,0.0,8262.0,2037.0,117.0,49.0,0.0,0.0,322.0,0.0,0.0,-2065.0,,6.675,6.744999999999999,6.744999999999999,2016
2016-04-07 22:00:00,8534.0,0.0,8090.0,2025.0,118.0,48.0,0.0,0.0,293.0,0.0,0.0,-2040.0,,6.585,8.66,6.99,2016
2016-04-07 23:00:00,8361.0,0.0,7998.0,2025.0,118.0,49.0,0.0,0.0,226.0,0.0,0.0,-2055.0,,6.545,8.66,6.57,2016
2016-04-08 00:00:00,8015.0,0.0,7659.0,2023.0,117.0,50.0,0.0,0.0,222.0,0.0,0.0,-2056.0,,6.1,6.56,6.3100000000000005,2016
2016-04-08 01:00:00,8213.0,0.0,7833.0,2035.0,116.0,51.0,0.0,0.0,212.0,0.0,0.0,-2034.0,,5.53,6.56,5.885,2016
2016-04-08 02:00:00,8445.0,0.0,8094.0,2052.0,116.0,50.0,0.0,0.0,170.0,0.0,0.0,-2037.0,,5.48,6.56,5.785,2016
2016-04-08 03:00:00,8672.0,0.0,8161.0,2132.0,117.0,57.0,0.0,0.0,180.0,0.0,0.0,-1975.0,,5.53,6.56,5.87,2016
2016-04-08 04:00:00,8972.0,0.0,8249.0,2168.0,117.0,65.0,0.0,0.0,199.0,0.0,0.0,-1826.0,,5.550000000000001,7.59,5.92,2016
2016-04-08 05:00:00,9029.0,0.0,8523.0,2096.0,119.0,50.0,7.0,0.0,193.0,0.0,0.0,-1959.0,,5.53,8.66,6.375,2016
2016-04-08 06:00:00,8914.0,0.0,8508.0,2101.0,119.0,45.0,91.0,0.0,116.0,0.0,0.0,-2066.0,,5.984999999999999,8.18,6.75,2016
2016-04-08 07:00:00,8598.0,0.0,8206.0,2069.0,118.0,46.0,285.0,0.0,93.0,0.0,0.0,-2219.0,,6.505,7.625,6.87,2016
2016-04-08 08:00:00,9099.0,0.0,8281.0,2084.0,116.0,50.0,602.0,0.0,100.0,0.0,0.0,-2134.0,,6.8,7.295,7.295,2016
2016-04-08 09:00:00,9663.0,0.0,8509.0,2073.0,118.0,51.0,1043.0,0.0,105.0,0.0,0.0,-2236.0,,7.02,8.530000000000001,8.530000000000001,2016
2016-04-08 10:00:00,9540.0,0.0,8417.0,2094.0,116.0,49.0,1060.0,0.0,138.0,0.0,0.0,-2334.0,,6.83,7.59,7.59,2016
2016-04-08 11:00:00,9494.0,0.0,8374.0,2121.0,116.0,47.0,966.0,0.0,195.0,0.0,0.0,-2325.0,,7.255,8.455,8.455,2016
2016-04-08 12:00:00,8881.0,0.0,7926.0,2120.0,117.0,40.0,900.0,0.0,231.0,0.0,-214.0,-2239.0,,5.29,6.785,6.785,2016
2016-04-08 13:00:00,9221.0,0.0,8352.0,2102.0,117.0,41.0,685.0,0.0,285.0,0.0,-30.0,-2331.0,,6.875,8.13,8.13,2016
2016-04-08 14:00:00,9259.0,0.0,8465.0,2140.0,117.0,39.0,527.0,0.0,342.0,0.0,0.0,-2371.0,,6.93,7.65,7.65,2016
2016-04-08 15:00:00,9160.0,0.0,8557.0,2201.0,118.0,39.0,355.0,0.0,362.0,0.0,0.0,-2472.0,,7.02,7.675,7.67,2016
2016-04-08 16:00:00,9276.0,0.0,8784.0,2215.0,115.0,40.0,159.0,0.0,383.0,0.0,0.0,-2420.0,,7.125,13.0,9.684999999999999,2016
2016-04-08 17:00:00,9202.0,0.0,8550.0,2261.0,117.0,41.0,36.0,0.0,344.0,0.0,0.0,-2147.0,,7.675,13.0,9.69,2016
2016-04-08 18:00:00,9524.0,0.0,8645.0,2270.0,118.0,40.0,0.0,0.0,333.0,0.0,0.0,-1882.0,,7.83,12.0,9.69,2016
2016-04-08 19:00:00,9289.0,0.0,8316.0,2221.0,118.0,40.0,0.0,0.0,278.0,0.0,0.0,-1684.0,,7.615,10.77,9.65,2016
2016-04-08 20:00:00,8864.0,0.0,8014.0,2143.0,116.0,42.0,0.0,0.0,258.0,0.0,0.0,-1709.0,,7.495,9.69,9.69,2016
2016-04-08 21:00:00,8378.0,0.0,7621.0,2127.0,118.0,40.0,0.0,0.0,237.0,0.0,0.0,-1765.0,,7.4399999999999995,8.7,8.7,2016
2016-04-08 22:00:00,8308.0,0.0,7477.0,2125.0,119.0,39.0,0.0,0.0,208.0,0.0,0.0,-1660.0,,6.5649999999999995,8.66,6.99,2016
2016-04-08 23:00:00,8194.0,0.0,7380.0,2115.0,120.0,39.0,0.0,0.0,183.0,0.0,0.0,-1643.0,,6.535,8.64,6.99,2016
2016-04-09 00:00:00,7820.0,0.0,7162.0,2083.0,117.0,41.0,0.0,0.0,174.0,0.0,0.0,-1757.0,,6.42,7.855,6.835,2016
2016-04-09 01:00:00,8012.0,0.0,7207.0,2091.0,118.0,39.0,0.0,0.0,192.0,0.0,0.0,-1635.0,,6.23,7.375,6.75,2016
2016-04-09 02:00:00,8235.0,0.0,7320.0,2159.0,118.0,39.0,0.0,0.0,191.0,0.0,-2.0,-1590.0,,6.234999999999999,6.654999999999999,6.119999999999999,2016
2016-04-09 03:00:00,8382.0,0.0,7414.0,2185.0,117.0,39.0,0.0,0.0,212.0,0.0,-2.0,-1583.0,,6.119999999999999,6.56,6.119999999999999,2016
2016-04-09 04:00:00,8544.0,0.0,7534.0,2186.0,115.0,39.0,0.0,0.0,245.0,0.0,-2.0,-1573.0,,5.93,8.0,5.93,2016
2016-04-09 05:00:00,8573.0,0.0,7534.0,2180.0,122.0,38.0,12.0,0.0,268.0,0.0,-1.0,-1580.0,,6.19,6.665,6.11,2016
2016-04-09 06:00:00,8208.0,0.0,7008.0,2162.0,119.0,40.0,249.0,0.0,302.0,0.0,-52.0,-1620.0,,6.19,7.675,6.75,2016
2016-04-09 07:00:00,7771.0,0.0,6435.0,2037.0,117.0,40.0,816.0,0.0,344.0,0.0,-338.0,-1680.0,,5.619999999999999,8.66,6.81,2016
2016-04-09 08:00:00,8054.0,0.0,6129.0,1999.0,118.0,41.0,1272.0,0.0,444.0,0.0,-449.0,-1500.0,,5.665,10.895,5.34,2016
2016-04-09 09:00:00,8332.0,0.0,6113.0,2004.0,118.0,41.0,1643.0,0.0,447.0,0.0,-448.0,-1586.0,,5.85,9.62,6.2,2016
2016-04-09 10:00:00,8372.0,0.0,5841.0,2007.0,115.0,42.0,1893.0,0.0,501.0,0.0,-447.0,-1580.0,,5.42,6.795,6.03,2016
2016-04-09 11:00:00,8396.0,0.0,5829.0,2012.0,116.0,41.0,1922.0,0.0,519.0,0.0,-447.0,-1596.0,,5.355,6.79,5.945,2016
2016-04-09 12:00:00,8186.0,0.0,5633.0,1981.0,116.0,40.0,1855.0,0.0,560.0,0.0,-444.0,-1555.0,,4.65,6.78,5.42,2016
2016-04-09 13:00:00,8256.0,0.0,5803.0,1989.0,117.0,40.0,1750.0,0.0,493.0,0.0,-319.0,-1617.0,,5.32,6.785,6.305,2016
2016-04-09 14:00:00,8098.0,0.0,5980.0,2019.0,116.0,39.0,1385.0,0.0,408.0,0.0,-226.0,-1623.0,,5.744999999999999,13.4,6.6850000000000005,2016
2016-04-09 15:00:00,8003.0,0.0,6312.0,2065.0,117.0,39.0,931.0,0.0,349.0,0.0,-218.0,-1592.0,,6.119999999999999,20.0,6.99,2016
2016-04-09 16:00:00,8010.0,0.0,6623.0,2091.0,114.0,39.0,353.0,0.0,335.0,0.0,-3.0,-1542.0,,6.31,9.62,6.99,2016
2016-04-09 17:00:00,8280.0,0.0,7197.0,2177.0,118.0,39.0,55.0,0.0,309.0,0.0,-3.0,-1612.0,,6.505,9.62,7.71,2016
2016-04-09 18:00:00,8921.0,0.0,7941.0,2208.0,118.0,40.0,0.0,0.0,251.0,0.0,-2.0,-1635.0,,7.52,9.62,9.205,2016
2016-04-09 19:00:00,8795.0,0.0,7873.0,2188.0,116.0,39.0,0.0,0.0,213.0,0.0,-3.0,-1631.0,,7.52,9.62,8.95,2016
2016-04-09 20:00:00,8530.0,0.0,7728.0,2095.0,117.0,41.0,0.0,0.0,176.0,0.0,-3.0,-1624.0,,6.835,9.62,8.629999999999999,2016
2016-04-09 21:00:00,8101.0,0.0,7334.0,2057.0,116.0,42.0,0.0,0.0,175.0,0.0,-3.0,-1620.0,,6.045,9.62,6.17,2016
2016-04-09 22:00:00,7632.0,0.0,6939.0,2053.0,113.0,42.0,0.0,0.0,120.0,0.0,-3.0,-1632.0,,6.31,7.69,6.99,2016
2016-04-09 23:00:00,7501.0,0.0,6801.0,2039.0,118.0,41.0,0.0,0.0,120.0,0.0,-3.0,-1615.0,,5.83,8.66,6.99,2016
2016-04-10 00:00:00,7179.0,0.0,6685.0,2038.0,116.0,42.0,0.0,0.0,94.0,0.0,-3.0,-1793.0,,5.99,7.69,7.01,2016
2016-04-10 01:00:00,7437.0,0.0,6739.0,2049.0,115.0,41.0,0.0,0.0,91.0,0.0,-3.0,-1595.0,,5.645,7.375,6.75,2016
2016-04-10 02:00:00,7640.0,0.0,6723.0,2055.0,116.0,41.0,0.0,0.0,103.0,0.0,-3.0,-1395.0,,6.155,7.75,7.75,2016
2016-04-10 03:00:00,7786.0,0.0,6715.0,2139.0,116.0,42.0,0.0,0.0,91.0,0.0,-3.0,-1314.0,,6.19,7.755,7.755,2016
2016-04-10 04:00:00,7898.0,0.0,6876.0,2155.0,115.0,41.0,0.0,0.0,78.0,0.0,-4.0,-1363.0,,6.19,7.75,7.75,2016
2016-04-10 05:00:00,7951.0,0.0,7049.0,2107.0,117.0,41.0,11.0,0.0,45.0,0.0,-4.0,-1415.0,,5.32,7.74,7.74,2016
2016-04-10 06:00:00,7559.0,0.0,6789.0,2005.0,116.0,42.0,168.0,0.0,40.0,0.0,-3.0,-1598.0,,4.65,6.76,6.76,2016
2016-04-10 07:00:00,7213.0,0.0,6168.0,1921.0,115.0,42.0,576.0,0.0,44.0,0.0,-3.0,-1650.0,,4.645,6.095000000000001,6.095000000000001,2016
2016-04-10 08:00:00,7362.0,0.0,5970.0,1915.0,116.0,42.0,851.0,0.0,36.0,0.0,-3.0,-1565.0,,4.65,5.75,4.99,2016
2016-04-10 09:00:00,7529.0,0.0,5962.0,1921.0,115.0,41.0,1098.0,0.0,29.0,0.0,-3.0,-1634.0,,4.7,6.425000000000001,6.425000000000001,2016
2016-04-10 10:00:00,7681.0,0.0,5769.0,1912.0,114.0,41.0,1572.0,0.0,53.0,0.0,-4.0,-1776.0,,4.65,5.89,5.89,2016
2016-04-10 11:00:00,7565.0,0.0,5518.0,1914.0,119.0,42.0,1695.0,0.0,101.0,0.0,-4.0,-1820.0,,4.725,5.89,5.89,2016
2016-04-10 12:00:00,7348.0,0.0,5502.0,1895.0,116.0,42.0,1472.0,0.0,163.0,0.0,-3.0,-1839.0,,4.74,5.89,5.89,2016
2016-04-10 13:00:00,7070.0,0.0,5639.0,1906.0,115.0,42.0,1048.0,0.0,215.0,0.0,-3.0,-1892.0,,4.9350000000000005,5.89,5.89,2016
2016-04-10 14:00:00,7098.0,0.0,5933.0,1923.0,115.0,41.0,782.0,0.0,255.0,0.0,-3.0,-1948.0,,5.035,7.694999999999999,6.18,2016
2016-04-10 15:00:00,7149.0,0.0,6312.0,1947.0,116.0,40.0,428.0,0.0,268.0,0.0,-3.0,-1959.0,,5.29,8.66,6.67,2016
2016-04-10 16:00:00,7452.0,0.0,6881.0,2026.0,114.0,38.0,167.0,0.0,261.0,0.0,-4.0,-2031.0,,6.24,11.0,6.99,2016
2016-04-10 17:00:00,8077.0,0.0,7195.0,2175.0,117.0,37.0,39.0,0.0,231.0,0.0,-4.0,-1713.0,,6.755,10.925,10.92,2016
2016-04-10 18:00:00,8735.0,0.0,7842.0,2208.0,117.0,39.0,0.0,0.0,183.0,0.0,-3.0,-1651.0,,7.98,15.56,15.56,2016
2016-04-10 19:00:00,8698.0,0.0,7853.0,2165.0,116.0,40.0,0.0,0.0,181.0,0.0,-3.0,-1654.0,,7.865,10.254999999999999,10.254999999999999,2016
2016-04-10 20:00:00,8458.0,0.0,7778.0,2064.0,116.0,39.0,0.0,0.0,154.0,0.0,-3.0,-1690.0,,7.035,9.82,9.82,2016
2016-04-10 21:00:00,8013.0,0.0,7572.0,1923.0,115.0,38.0,0.0,0.0,139.0,0.0,-3.0,-1771.0,,6.295,7.5600000000000005,7.5600000000000005,2016
2016-04-10 22:00:00,7520.0,0.0,7123.0,1901.0,115.0,37.0,0.0,0.0,127.0,0.0,-3.0,-1780.0,,6.205,8.66,6.99,2016
2016-04-10 23:00:00,7388.0,0.0,6799.0,1899.0,119.0,37.0,0.0,0.0,123.0,0.0,-4.0,-1585.0,,6.19,8.309999999999999,6.99,2016
2016-04-11 00:00:00,7113.0,0.0,6495.0,1912.0,117.0,38.0,0.0,0.0,134.0,0.0,-3.0,-1580.0,,5.745,7.495,6.99,2016
2016-04-11 01:00:00,7401.0,0.0,6781.0,1917.0,115.0,38.0,0.0,0.0,146.0,0.0,-3.0,-1593.0,,5.01,6.99,6.99,2016
2016-04-11 02:00:00,7701.0,0.0,7017.0,1981.0,117.0,37.0,0.0,0.0,130.0,0.0,-3.0,-1578.0,,5.22,6.775,6.775,2016
2016-04-11 03:00:00,8017.0,0.0,7288.0,2079.0,116.0,37.0,0.0,0.0,70.0,0.0,-3.0,-1570.0,,5.545,6.56,6.27,2016
2016-04-11 04:00:00,8371.0,0.0,7433.0,2089.0,116.0,36.0,0.0,0.0,87.0,0.0,-4.0,-1386.0,,5.11,6.775,6.63,2016
2016-04-11 05:00:00,8814.0,0.0,7835.0,2087.0,119.0,36.0,4.0,0.0,129.0,0.0,-4.0,-1392.0,,4.975,6.99,6.99,2016
2016-04-11 06:00:00,9027.0,0.0,8053.0,2119.0,115.0,38.0,106.0,0.0,201.0,0.0,-3.0,-1602.0,,5.494999999999999,6.99,6.99,2016
2016-04-11 07:00:00,8935.0,0.0,7663.0,2062.0,118.0,37.0,465.0,0.0,246.0,0.0,-3.0,-1653.0,,6.195,8.66,6.99,2016
2016-04-11 08:00:00,9569.0,0.0,7892.0,2024.0,116.0,38.0,844.0,0.0,297.0,0.0,-3.0,-1639.0,,6.63,10.219999999999999,9.67,2016
2016-04-11 09:00:00,9949.0,0.0,8056.0,2017.0,116.0,37.0,1076.0,0.0,362.0,0.0,-3.0,-1712.0,,7.02,12.14,11.86,2016
2016-04-11 10:00:00,9920.0,0.0,7908.0,2013.0,114.0,38.0,1286.0,0.0,377.0,0.0,-4.0,-1812.0,,6.625,13.024999999999999,10.14,2016
2016-04-11 11:00:00,9794.0,0.0,7689.0,2009.0,119.0,37.0,1248.0,0.0,412.0,0.0,-4.0,-1716.0,,6.62,14.26,9.945,2016
2016-04-11 12:00:00,9213.0,0.0,7173.0,1942.0,114.0,37.0,1322.0,0.0,434.0,0.0,-3.0,-1806.0,,5.27,10.79,9.385,2016
2016-04-11 13:00:00,9715.0,0.0,7745.0,1982.0,117.0,37.0,1253.0,0.0,435.0,0.0,-3.0,-1851.0,,6.455,17.13,9.625,2016
2016-04-11 14:00:00,9798.0,0.0,7852.0,2034.0,117.0,37.0,990.0,0.0,389.0,0.0,-3.0,-1618.0,,6.52,20.0,10.18,2016
2016-04-11 15:00:00,9762.0,0.0,8102.0,2036.0,115.0,35.0,636.0,0.0,419.0,0.0,-3.0,-1578.0,,7.02,20.0,12.12,2016
2016-04-11 16:00:00,9944.0,0.0,8667.0,2032.0,115.0,36.0,275.0,0.0,460.0,0.0,-4.0,-1637.0,,7.385,20.0,12.22,2016
2016-04-11 17:00:00,10114.0,0.0,8889.0,2121.0,115.0,35.0,38.0,0.0,454.0,0.0,33.0,-1571.0,,7.79,11.309999999999999,11.004999999999999,2016
2016-04-11 18:00:00,10536.0,0.0,8839.0,2201.0,117.0,37.0,0.0,0.0,490.0,0.0,276.0,-1424.0,,8.385,11.425,10.985,2016
2016-04-11 19:00:00,10203.0,0.0,8762.0,2144.0,116.0,36.0,0.0,0.0,513.0,0.0,215.0,-1583.0,,7.734999999999999,10.79,9.69,2016
2016-04-11 20:00:00,9784.0,0.0,8715.0,2061.0,114.0,37.0,0.0,0.0,495.0,0.0,13.0,-1651.0,,7.25,10.19,9.69,2016
2016-04-11 21:00:00,9156.0,0.0,8303.0,1967.0,116.0,36.0,0.0,0.0,477.0,0.0,-3.0,-1740.0,,6.67,9.48,9.48,2016
2016-04-11 22:00:00,8980.0,0.0,8036.0,1942.0,114.0,39.0,0.0,0.0,440.0,0.0,-3.0,-1588.0,,6.33,8.66,6.99,2016
2016-04-11 23:00:00,8874.0,0.0,7972.0,1928.0,114.0,42.0,0.0,0.0,406.0,0.0,-3.0,-1585.0,,6.31,8.0,6.99,2016
2016-04-12 00:00:00,8583.0,0.0,7700.0,1924.0,116.0,42.0,1.0,0.0,412.0,0.0,-3.0,-1609.0,,6.19,6.99,6.99,2016
2016-04-12 01:00:00,8773.0,0.0,7901.0,1920.0,116.0,41.0,1.0,0.0,395.0,0.0,-3.0,-1598.0,,5.4350000000000005,6.56,6.414999999999999,2016
2016-04-12 02:00:00,9026.0,0.0,8167.0,1916.0,117.0,40.0,1.0,0.0,377.0,0.0,-3.0,-1589.0,,6.19,6.56,6.3149999999999995,2016
2016-04-12 03:00:00,9124.0,0.0,8200.0,1956.0,115.0,41.0,1.0,0.0,379.0,0.0,-3.0,-1565.0,,6.2,6.56,6.27,2016
2016-04-12 04:00:00,9264.0,0.0,8255.0,1929.0,113.0,41.0,0.0,0.0,379.0,0.0,-4.0,-1449.0,,6.19,6.56,6.27,2016
2016-04-12 05:00:00,9381.0,0.0,8389.0,1956.0,115.0,32.0,12.0,0.0,353.0,0.0,-4.0,-1472.0,,6.175000000000001,6.55,6.29,2016
2016-04-12 06:00:00,9479.0,0.0,8191.0,2038.0,116.0,43.0,273.0,0.0,342.0,0.0,-3.0,-1521.0,,6.19,6.359999999999999,6.359999999999999,2016
2016-04-12 07:00:00,9050.0,0.0,7504.0,1870.0,114.0,43.0,849.0,0.0,321.0,0.0,-3.0,-1648.0,,6.24,6.99,6.99,2016
2016-04-12 08:00:00,9487.0,0.0,7495.0,1833.0,117.0,42.0,1372.0,0.0,317.0,0.0,-3.0,-1686.0,,6.445,8.045,8.045,2016
2016-04-12 09:00:00,9767.0,0.0,7620.0,1820.0,116.0,38.0,1771.0,0.0,270.0,0.0,-3.0,-1865.0,,7.02,9.594999999999999,9.594999999999999,2016
2016-04-12 10:00:00,9600.0,0.0,7455.0,1813.0,112.0,35.0,1992.0,0.0,253.0,0.0,-4.0,-2056.0,,6.449999999999999,7.43,7.43,2016
2016-04-12 11:00:00,9490.0,0.0,7212.0,1804.0,116.0,35.0,2060.0,0.0,239.0,0.0,-5.0,-1971.0,,5.965,8.4,8.4,2016
2016-04-12 12:00:00,8947.0,0.0,6781.0,1789.0,114.0,43.0,2033.0,0.0,242.0,0.0,-221.0,-1834.0,,4.68,6.38,6.38,2016
2016-04-12 13:00:00,9349.0,0.0,7297.0,1801.0,116.0,42.0,1842.0,0.0,198.0,0.0,-3.0,-1944.0,,6.26,10.219999999999999,8.48,2016
2016-04-12 14:00:00,9384.0,0.0,7894.0,1825.0,115.0,42.0,1449.0,0.0,168.0,0.0,-3.0,-2106.0,,6.824999999999999,10.895,8.05,2016
2016-04-12 15:00:00,9241.0,0.0,8333.0,1812.0,115.0,41.0,920.0,0.0,135.0,0.0,-3.0,-2112.0,,7.02,11.0,9.33,2016
2016-04-12 16:00:00,9340.0,0.0,8903.0,1858.0,116.0,41.0,365.0,0.0,97.0,0.0,16.0,-2056.0,,7.59,11.0,9.69,2016
2016-04-12 17:00:00,9433.0,0.0,8667.0,2015.0,113.0,41.0,62.0,0.0,83.0,0.0,140.0,-1688.0,,7.865,10.895,10.465,2016
2016-04-12 18:00:00,9980.0,0.0,9071.0,2133.0,115.0,43.0,0.0,0.0,41.0,0.0,126.0,-1549.0,,8.835,11.09,10.785,2016
2016-04-12 19:00:00,9791.0,0.0,9009.0,2092.0,115.0,43.0,0.0,0.0,23.0,0.0,-3.0,-1488.0,,7.914999999999999,10.0,9.69,2016
2016-04-12 20:00:00,9370.0,0.0,8867.0,1947.0,116.0,42.0,0.0,0.0,31.0,0.0,-3.0,-1630.0,,7.5600000000000005,9.665,9.665,2016
2016-04-12 21:00:00,8873.0,0.0,8706.0,1819.0,114.0,42.0,0.0,0.0,33.0,0.0,-3.0,-1838.0,,7.055,8.535,8.535,2016
2016-04-12 22:00:00,8608.0,0.0,8406.0,1800.0,114.0,41.0,0.0,0.0,70.0,0.0,-3.0,-1820.0,,6.425,8.16,8.16,2016
2016-04-12 23:00:00,8431.0,0.0,7987.0,1786.0,111.0,39.0,0.0,0.0,124.0,0.0,-4.0,-1612.0,,6.27,7.345000000000001,6.99,2016
2016-04-13 00:00:00,8086.0,0.0,7662.0,1766.0,116.0,42.0,0.0,0.0,152.0,0.0,-3.0,-1649.0,,6.255,6.99,6.99,2016
2016-04-13 01:00:00,8307.0,0.0,7909.0,1768.0,113.0,41.0,0.0,0.0,124.0,0.0,-3.0,-1645.0,,6.1,6.99,6.99,2016
2016-04-13 02:00:00,8541.0,0.0,8131.0,1783.0,111.0,40.0,0.0,0.0,120.0,0.0,-3.0,-1641.0,,6.31,6.99,6.99,2016
2016-04-13 03:00:00,8675.0,0.0,8179.0,1834.0,113.0,41.0,0.0,0.0,152.0,0.0,-3.0,-1641.0,,6.31,6.99,6.99,2016
2016-04-13 04:00:00,8909.0,0.0,8192.0,1907.0,112.0,41.0,0.0,0.0,180.0,0.0,-4.0,-1519.0,,6.31,6.99,6.99,2016
2016-04-13 05:00:00,9097.0,0.0,8165.0,2055.0,110.0,42.0,12.0,0.0,240.0,0.0,-4.0,-1523.0,,6.31,6.99,6.99,2016
2016-04-13 06:00:00,9067.0,0.0,7995.0,2076.0,111.0,43.0,225.0,0.0,178.0,0.0,-3.0,-1558.0,,6.31,6.99,6.99,2016
2016-04-13 07:00:00,8842.0,0.0,7563.0,1873.0,112.0,42.0,724.0,0.0,159.0,0.0,-3.0,-1628.0,,6.99,6.99,6.99,2016
2016-04-13 08:00:00,9459.0,0.0,7994.0,1831.0,110.0,43.0,1105.0,0.0,129.0,0.0,-3.0,-1750.0,,7.79,7.99,7.99,2016
2016-04-13 09:00:00,9912.0,0.0,8289.0,1835.0,110.0,42.0,1377.0,0.0,131.0,0.0,-3.0,-1869.0,,8.350000000000001,9.58,9.58,2016
2016-04-13 10:00:00,9807.0,0.0,8342.0,1841.0,109.0,42.0,1487.0,0.0,119.0,0.0,-4.0,-2129.0,,7.58,8.315000000000001,8.315000000000001,2016
2016-04-13 11:00:00,9719.0,0.0,8153.0,1838.0,106.0,41.0,1495.0,0.0,121.0,0.0,-5.0,-2030.0,,8.635,9.21,9.21,2016
2016-04-13 12:00:00,9004.0,0.0,7911.0,1763.0,110.0,42.0,1251.0,0.0,125.0,0.0,-218.0,-1980.0,,7.415,9.485,9.485,2016
2016-04-13 13:00:00,9314.0,0.0,8488.0,1910.0,108.0,41.0,827.0,0.0,136.0,0.0,-3.0,-2193.0,,9.21,9.184999999999999,9.184999999999999,2016
2016-04-13 14:00:00,9415.0,0.0,8808.0,1979.0,109.0,41.0,694.0,0.0,94.0,0.0,-3.0,-2307.0,,9.69,8.89,8.89,2016
2016-04-13 15:00:00,9181.0,0.0,8536.0,1989.0,111.0,41.0,362.0,0.0,85.0,0.0,-3.0,-1940.0,,9.705,12.524999999999999,9.69,2016
2016-04-13 16:00:00,9418.0,0.0,8786.0,1998.0,108.0,42.0,130.0,0.0,82.0,0.0,-4.0,-1724.0,,11.51,15.7,15.7,2016
2016-04-13 17:00:00,9471.0,0.0,8778.0,2147.0,108.0,41.0,32.0,0.0,92.0,0.0,-4.0,-1723.0,,9.809999999999999,10.79,9.69,2016
2016-04-13 18:00:00,9719.0,0.0,8929.0,2213.0,111.0,43.0,0.0,0.0,74.0,0.0,-3.0,-1648.0,,9.684999999999999,10.79,9.69,2016
2016-04-13 19:00:00,9396.0,0.0,8585.0,2169.0,112.0,41.0,0.0,0.0,84.0,0.0,-3.0,-1592.0,,8.405,10.415,9.305,2016
2016-04-13 20:00:00,8960.0,0.0,8307.0,2047.0,110.0,42.0,0.0,0.0,98.0,0.0,-3.0,-1641.0,,7.5649999999999995,8.780000000000001,8.780000000000001,2016
2016-04-13 21:00:00,8439.0,0.0,7934.0,1984.0,109.0,43.0,0.0,0.0,90.0,0.0,-3.0,-1718.0,,7.25,7.32,7.32,2016
2016-04-13 22:00:00,8256.0,0.0,7700.0,1970.0,108.0,41.0,0.0,0.0,89.0,0.0,-2.0,-1650.0,,6.905,8.66,6.99,2016
2016-04-13 23:00:00,8081.0,0.0,7547.0,1953.0,109.0,42.0,0.0,0.0,96.0,0.0,-15.0,-1651.0,,6.295,7.495,6.99,2016
2016-04-14 00:00:00,7761.0,0.0,7464.0,1852.0,112.0,41.0,0.0,0.0,110.0,0.0,-226.0,-1592.0,,6.25,6.99,6.99,2016
2016-04-14 01:00:00,7955.0,0.0,7634.0,1841.0,110.0,41.0,0.0,0.0,108.0,0.0,-192.0,-1587.0,,5.48,6.99,6.99,2016
2016-04-14 02:00:00,8179.0,0.0,7655.0,1850.0,112.0,41.0,0.0,0.0,80.0,0.0,0.0,-1559.0,,6.19,6.56,6.31,2016
2016-04-14 03:00:00,8334.0,0.0,7745.0,1940.0,112.0,41.0,0.0,0.0,67.0,0.0,0.0,-1571.0,,6.27,6.56,6.31,2016
2016-04-14 04:00:00,8532.0,0.0,7790.0,1982.0,108.0,42.0,0.0,0.0,58.0,0.0,0.0,-1448.0,,6.19,6.56,6.31,2016
2016-04-14 05:00:00,8658.0,0.0,7863.0,2038.0,107.0,42.0,8.0,0.0,35.0,0.0,0.0,-1435.0,,6.11,6.775,6.59,2016
2016-04-14 06:00:00,8640.0,0.0,7850.0,2040.0,112.0,42.0,83.0,0.0,16.0,0.0,0.0,-1503.0,,6.19,6.215,6.215,2016
2016-04-14 07:00:00,8536.0,0.0,7790.0,2022.0,111.0,42.0,245.0,0.0,8.0,0.0,0.0,-1682.0,,6.765000000000001,6.99,6.99,2016
2016-04-14 08:00:00,9071.0,0.0,8249.0,2022.0,111.0,42.0,440.0,0.0,9.0,0.0,0.0,-1802.0,,7.355,8.17,8.17,2016
2016-04-14 09:00:00,9562.0,0.0,8477.0,1997.0,110.0,43.0,687.0,0.0,13.0,0.0,0.0,-1765.0,,7.58,9.69,9.69,2016
2016-04-14 10:00:00,9533.0,0.0,8370.0,1982.0,107.0,44.0,924.0,0.0,19.0,0.0,0.0,-1913.0,,7.5649999999999995,9.69,9.69,2016
2016-04-14 11:00:00,9262.0,0.0,8136.0,1976.0,106.0,44.0,915.0,0.0,43.0,0.0,-1.0,-1957.0,,7.58,9.69,9.69,2016
2016-04-14 12:00:00,8636.0,0.0,7597.0,1919.0,110.0,43.0,963.0,0.0,58.0,0.0,-218.0,-1836.0,,7.02,9.129999999999999,9.129999999999999,2016
2016-04-14 13:00:00,9047.0,0.0,7789.0,2033.0,108.0,42.0,942.0,0.0,70.0,0.0,0.0,-1937.0,,7.58,9.684999999999999,9.684999999999999,2016
2016-04-14 14:00:00,9196.0,0.0,7683.0,2094.0,109.0,42.0,1099.0,0.0,61.0,0.0,-2.0,-1890.0,,7.575,9.69,9.69,2016
2016-04-14 15:00:00,9049.0,0.0,7664.0,2109.0,109.0,43.0,744.0,0.0,60.0,0.0,-2.0,-1678.0,,7.82,9.92,9.92,2016
